name,phone,category,addr,위도_user,경도_user
불광복싱클럽,,권투,서울특별시 은평구 불광동 281-175 4층 ,37.6098381,126.9308111
연신내복싱클럽,,권투,서울특별시 은평구 대조동 199-1번지 4층 ,37.6170976,126.9198956
YM태권도,,태권도,서울특별시 은평구 신사동 29-1번지 2층 ,37.5980968,126.9118197
SS 복싱클럽,,권투,서울특별시 은평구 응암동 577-78 3층 ,37.5908957,126.9171252
바디코드,02-6338-1233,권투,서울특별시 은평구 불광동 484-75번지 ,37.6208221,126.9203738
진관유도체육관 역촌도장,23596550,유도,서울특별시 은평구 역촌동 51-79 은평성심의원 ,37.6057615,126.9107514
역촌태권도장,02-6358-5060,태권도,서울특별시 은평구 역촌동 84-1번지 예림빌딩 ,37.6010103,126.9149622
익스트림에스,,권투,서울특별시 은평구 응암동 96-18 경향렉스빌 201호,37.6007389,126.9260455
황룡체육관,,합기도,서울특별시 은평구 응암동 236-33 2층,37.5932358,126.922922
컬러킥앤복싱,381-1113,권투,서울특별시 은평구 응암동 103-1 3층,37.6001254,126.9225819
한국태권도,,태권도,서울특별시 은평구 신사동 12-7 지층동,37.6009315,126.907696
참조은고려태권도장,23582447,태권도,서울특별시 은평구 불광동 90-65 ,37.6255694,126.92832
화랑체육관,385-7853,태권도,서울특별시 은평구 역촌동 63-60 3층동 ,37.602556,126.9155352
세종체육관(태권도),389-3611,태권도,서울특별시 은평구 갈현동 508-9 2층동 ,37.6143262,126.9114125
투혼정심관,02303-6263,태권도,서울특별시 은평구 신사동 335-1 다보빌딩,37.5926543,126.9135616
천마태권도장,,태권도,서울특별시 은평구 신사동 191-3 2층,37.5920825,126.9061251
앨바트로복싱,,권투,서울특별시 은평구 갈현동 498-3 제영빌딩 3층,37.613776,126.9123339
동부태권도,,태권도,서울특별시 은평구 진관동 106 은평뉴타운 마고정 301동,37.6344978,126.9284724
남일태권도장,,태권도,서울특별시 은평구 역촌동 1-59 ,37.6103467,126.9183114
상록체육관,387-2131,태권도,서울특별시 은평구 응암동 81-3 3층동 ,37.6011907,126.9289625
FA스포츠,383-7345,,서울특별시 은평구 역촌동 1-40번지 대지빌딩 지층 ,37.6102506,126.9171687
용인대 호림유도관,302-7890,유도,"서울특별시 은평구 응암동 589-34번지 2, 3층 ",37.5908532,126.9158793
신화체육관,02-385-8886,태권도,서울특별시 은평구 역촌동 63-60번지 ,37.602556,126.9155352
종합무예 영무관,,태권도,서울특별시 은평구 갈현동 428-8번지 ,37.6214824,126.9168631
경희대태권도,,태권도,서울특별시 은평구 신사동 12-16번지 2층동 ,37.5994991,126.9076326
아시아 체육관,23540804,태권도,서울특별시 은평구 갈현동 508-7 2층동 ,37.614221,126.9110842
은평검도장,23587552,검도,서울특별시 은평구 갈현동 394-21 ,37.6211077,126.9193615
증산H-MMA태권도장,02-374-0523,태권도,서울특별시 은평구 증산동 209-5 2층 ,37.5832836,126.9061429
서울 은평 태권도,,태권도,서울특별시 은평구 역촌동 63-60,37.602556,126.9155352
경희대중앙태권도,353-4126,태권도,서울특별시 은평구 역촌동 48-2 미래마트 201호,37.6060119,126.9143151
서부유도관,3285-6149,유도,서울특별시 은평구 신사동 335-7 복지빌딩 ,37.5923361,126.9136418
한국체대 남일태권도장,,태권도,서울특별시 은평구 응암동 1-12 힐스테이트 녹번역 상가 B1층 113호,37.6006822,126.9344324
청룡태권도,353-8478,태권도,서울특별시 은평구 응암동 117-22 응암동하이포룸 ,37.5968911,126.91903
팀코어복싱짐,,권투,서울특별시 강남구 청담동 124-15,37.5253041,127.0504943
연신유도체육관,355-4523,유도,서울특별시 은평구 불광동 194-1 지층동 ,37.6223843,126.9311072
용인대 키즈 태권도,02-383-6955,태권도,서울특별시 은평구 갈현동 110-11 대건빌딩 2층동,37.6183595,126.9167908
천마태권도장,352-9997,태권도,서울특별시 은평구 응암동 115-30 은평빌딩 4층,37.5985299,126.9197521
국가대표태권도,02-382-1041,태권도,서울특별시 은평구 갈현동 501-3 ,37.6186081,126.9162815
신강호,382-9498,태권도,서울특별시 은평구 녹번동 82-11 예전빌딩 ,37.6031683,126.9268902
성환태권도,02-352-2272,태권도,서울특별시 은평구 대조동 80-2 2층 ,37.6112449,126.9268841
고려태권도,352-1550,태권도,서울특별시 은평구 대조동 210-28 1층동 ,37.6134634,126.9203991
최강복싱,,권투,서울특별시 은평구 대조동 186-39 3층 ,37.6170416,126.9226931
현중무관 백호 합기도,,합기도,서울특별시 은평구 역촌동 68-35번지 지하1층 ,37.6030679,126.9113255
경희대 퍼스트 태권도장,02-353-4766,태권도,서울특별시 은평구 응암동 4-7번지 2층 ,37.6004608,126.9332797
불광동도장,02-355-8806,합기도,서울특별시 은평구 불광동 189-9번지 2층 ,37.6222563,126.9316024
은평 백호 태권도장,,태권도,서울특별시 은평구 응암동 36 녹번역e편한세상캐슬아파트 상가A동 116호,37.5992761,126.9320514
YM 합기도,02-306-6433,합기도,서울특별시 은평구 신사동 29-1번지 신창빌딩 3층 ,37.5980968,126.9118197
명성합기도,02-387-3093,합기도,서울특별시 은평구 구산동 16-85번지 2층 ,37.6097808,126.9112409
명성체육관,02-355-4543,합기도,서울특별시 은평구 응암동 236-33번지 2층 ,37.5932358,126.922922
종합무예 영무관,02-389-6433,합기도,서울특별시 은평구 불광동 105-77번지 지하1 ,37.6230227,126.9279462
문무관,02-384-9576,우슈,서울특별시 은평구 녹번동 141-39번지 4층 ,37.607487,126.924697
은평 삼산체육관,02-352-9646,권투,서울특별시 은평구 갈현동 393-8번지 3층 ,37.6226815,126.9191784
행복가득 검무관 신사 합기도,02-386-2248,합기도,서울특별시 은평구 신사동 19-153번지 4층 ,37.5967668,126.9091828
태극 합기도장,23092734,합기도,서울특별시 은평구 응암동 107-2번지 선주빌딩 2층 ,37.5974505,126.9205158
한체대 라온 태권도장,,태권도,서울특별시 은평구 응암동 417-5번지 백련산SK뷰아이파크 상가동 301호,37.5938352,126.9231281
베이직 유도 짐(Basic Judo GYM),,유도,서울특별시 은평구 대조동 222-20 부러나빌딩 ,37.61336379999999,126.9180204
골드 레슬링,,레슬링,서울특별시 은평구 대조동 224-24 선진물산 지하1층 ,37.611362,126.917615
관우합기도,,합기도,서울특별시 양천구 신월동 991-1,37.5191509,126.8368289
대조합기도,02-351-3401,합기도,서울특별시 은평구 대조동 225-27 지하1층,37.6120986,126.9190089
WS복싱클럽,02-306-0012,권투,서울특별시 서대문구 홍은동 397-9번지 광명빌딩 ,37.5812821,126.9274463
홍제 리얼 유도관,,유도,서울특별시 서대문구 홍은동 48-185번지 ,37.59210789999999,126.9426088
팀파시 강북,070-7543-3641,권투,서울특별시 서대문구 대현동 101-22번지 ,37.5571036,126.9431168
트레이닝 박스 하울링,,레슬링,서울특별시 서대문구 홍은동 401-1 ,37.5817929,126.9252361
홍수환 JR복싱,364-7989,권투,서울특별시 서대문구 북아현동 221-7번지 백상빌딩 (지층) ,37.5573688,126.9515835
거산MMA태권도장,,태권도,서울특별시 서대문구 홍제동 279-52번지 MKA빌딩 ,37.5958437,126.9486407
엑투 복싱,,권투,서울특별시 서대문구 창천동 53-73번지 4층 ,37.5589122,126.9345891
용인대 금메달 태권도장,,태권도,서울특별시 서대문구 남가좌동 379-2번지 래미안2차 상가동 2층호,37.5713108,126.9126147
가재울복싱체육관,,권투,서울특별시 서대문구 북가좌동 327-2번지 (지층)호,37.5822446,126.9127779
타이거즈태권도,,태권도,서울특별시 서대문구 대현동 144번지 상가동 301~2호,37.559518,126.9479577
경희대 백련태권도,,태권도,서울특별시 서대문구 홍은동 209-4 홍은어린이집 ,37.5917417,126.9347804
신촌킥복싱&MMA,23350170,권투,서울특별시 서대문구 창천동 31-43번지 ,37.5575487,126.9364224
한국체대 석사 멀티짐 합기도 사당점,,합기도,서울특별시 동작구 사당동 1133 동작삼성래미안아파트,37.4891824,126.9704888
용인대 홍문 체육관,02-6012-1112,유도,서울특별시 서대문구 홍은동 341-6번지 ,37.5848361,126.9231721
용인대 인왕 유도체육관,,유도,서울특별시 서대문구 홍제동 139-5 ,37.5857988,126.9477613
세검관,02-364-1818,검도,서울특별시 서대문구 냉천동 182번지 냉천빌딩 지층 ,37.5665801,126.9646381
신촌본관(태권도),02  332 6427,태권도,서울특별시 서대문구 창천동 62-48번지 지층 ,37.5572212,126.9335504
가재울검도장,372-7455,검도,서울특별시 서대문구 남가좌동 322-8번지 지층 ,37.581993,126.9240995
연세대 효(태권도),312-9393,태권도,"서울특별시 서대문구 천연동 145번지 뜨란채A상가 B101,B102,B103호 ",37.5675617,126.9584488
명지복싱,2246-5551,권투,서울특별시 서대문구 남가좌동 344-36 ,37.5778318,126.9216961
에이스복싱,,권투,서울특별시 서대문구 홍제동 174-5번지 ,37.5881069,126.9455425
구심삼산이글 체육관,02- 374-7885,권투,서울특별시 서대문구 북가좌동 307-4번지 (3층) ,37.578928,126.9102424
가온태권도장,,태권도,서울특별시 서대문구 창천동 72-25번지 ,37.5566799,126.9334748
원무관,02  32161844,검도,서울특별시 서대문구 홍은동 217-5 지층호,37.5913935,126.9407142
용인대태권도장,02-309-2008,태권도,서울특별시 서대문구 북가좌동 299-7,37.5803904,126.9120076
서대문복싱클럽,02-312-7989,권투,서울특별시 서대문구 영천동 323번지 4층 ,37.5703273,126.9618533
용인대서대문체육관,02-6015-1119,유도,"서울특별시 서대문구 거북골로 170, 지하1층 (북가좌동)",37.5766699,126.9114767
인왕태권도장,,태권도,서울특별시 서대문구 홍제동 268-14,37.59117639999999,126.946978
The Apex Predators(T.A.P:티에이피),02-3141-1287,레슬링,"서울특별시 서대문구 연세로5길 26, 지하1층 (창천동)",37.556569,126.9354326
The Apex Predators(T.A.P:티에이피),02-3141-1287,권투,"서울특별시 서대문구 연세로5길 26, 지하1층 (창천동)",37.556569,126.9354326
용인대송중태권도장,02  373 1737,태권도,서울특별시 서대문구 남가좌동 376번지 현대@정문상가(4층) ,37.5749915,126.920126
아이맘 태권도,02  372 4302,태권도,서울특별시 서대문구 남가좌동 338-6번지 2층 ,37.5769318,126.9243675
경희대 극동태권도,,태권도,서울특별시 서대문구 현저동 200-0번지 극동아파트상가 503호,37.5720344,126.9567674
정도(태권도),,태권도,서울특별시 서대문구 연희동 703 지층 ,37.5746106,126.9274319
검수원(검도),,검도,서울특별시 서대문구 북아현동 130-30번지 (지하1층) ,37.5591771,126.9569478
연희MTA태권도,02  324 4149,태권도,서울특별시 서대문구 연희동 135-5번지 (2층) ,37.5682804,126.9322957
스타태권도,02  32176150,태권도,서울특별시 서대문구 홍은동 455번지 벽산아)상가404 ,37.5953053,126.9447195
선태권도장,,태권도,서울특별시 서대문구 홍제동 361-35번지 지층호,37.5868101,126.9359046
명성태권도장,,태권도,서울특별시 서대문구 북가좌동 283-22 (3층) ,37.5804878,126.9159157
홍제용인대체육관,02  396 4803,태권도,서울특별시 서대문구 홍제동 463번지 문화촌현대아상가1층 ,37.5925139,126.9465378
한국체대 비호태권도,3664-9494,태권도,서울특별시 강서구 등촌동 644-12 3층,37.554653,126.861256
삼성태권도,02  308 1395,태권도,서울특별시 서대문구 남가좌동 377번지 삼성아파트 단지내상가 306~308호 ,37.5779334,126.9165623
용인대 석사 타이거 K 태권도장,,태권도,서울특별시 서대문구 홍은동 277-157 3층,37.5823734,126.9359456
사랑태권도장,02-722-0842,태권도,서울특별시 서대문구 홍제동 321-0 (지하) ,37.5842589,126.9436466
K 용인대태권도,,태권도,서울특별시 서대문구 홍은동 11-419 3층 ,37.5990436,126.9473472
동삼,02  309 3725,태권도,서울특별시 서대문구 남가좌동 322-8번지 ,37.581993,126.9240995
비룡총본관,02  313 8333,태권도,서울특별시 서대문구 북아현동 1009-0번지 두산아파트상가 4층 ,37.5596587,126.9498031
고려튼튼태권도장,02  337 7012,태권도,서울특별시 서대문구 연희동 700번지 대림아파트상가 3층(301호) ,37.5754078,126.9362379
경희대MTA태권도,02-308-4376,태권도,"서울특별시 서대문구 가재울미래로 11, 3층 (남가좌동)",37.5705223,126.9173252
경희스포츠(유도),02-313-0648,유도,"서울특별시 서대문구 독립문공원길 17, 2층 (현저동, 독립문극동아파트)",37.5718671,126.9566937
명지대 박사 합기도 연무관,02-303-3436,합기도,서울특별시 서대문구 북가좌동 306-22 가좌빌딩,37.5799824,126.9116834
한국체대 태평양 태권도,02  375 4629,태권도,서울특별시 서대문구 북가좌동 304-36번지 (2층) ,37.5774193,126.9105294
태성검도관,,검도,"서울특별시 서대문구 응암로 73, 지하1층 (북가좌동, 창안빌딩)",37.5797206,126.9108558
홍제 검도관,,검도,서울특별시 서대문구 홍제동 82번지 홍제한양아파트 ,37.58316629999999,126.9471178
가재울 태권도,,태권도,"서울특별시 서대문구 모래내로15길 56, 3층 (남가좌동)",37.5741044,126.9193944
국제태권도,,태권도,서울특별시 서대문구 홍은동 455번지 홍은동벽산아파트 ,37.5953446,126.9448316
데프짐,,권투,서울특별시 서대문구 북가좌동 306-21번지 지하1층 ,37.5788367,126.9108074
선무관,,합기도,서울특별시 서대문구 홍은동 274-20번지 ,37.5809562,126.9358981
상무 합기도장,02-375-9941,합기도,서울특별시 서대문구 남가좌동 351-15,37.5770035,126.9206146
파워 복싱 스쿨,02-396-1288,권투,서울특별시 서대문구 홍은동 427-4번지 ,37.5818748,126.9365182
눈부시게 빛나는 태권도장,,태권도,서울특별시 성북구 길음동 1289-7 성진교회,37.6080584,127.0278524
KOREAN TOP TEAM,28332929,권투,서울특별시 마포구 합정동 364-8번지 청명빌딩 ,37.5482447,126.9157135
BS멀티짐,23072123,우슈,서울특별시 마포구 상암동 1687번지 상암프라자 ,37.5801378,126.883508
제로멀티짐,27019087,권투,서울특별시 마포구 구수동 68-24번지 ,37.5452561,126.93203
용인대 태권도장,02-333-1693,태권도,서울특별시 마포구 망원동 475-52 형덕빌딩 ,37.5603346,126.903919
빅베어 복싱짐,,권투,서울특별시 마포구 노고산동 31-176번지 ,37.5529978,126.9374881
파이널유도멀티짐,,유도,서울특별시 마포구 용강동 494-32 ,37.5434611,126.9389276
비호합기도,02-716-1491,합기도,서울특별시 마포구 도화동 153번지 ,37.5378253,126.9472464
백호합기도,02-717-0125,합기도,서울특별시 마포구 창전동 302,37.5478183,126.9302137
히트앤핏공덕,02-711-6474,권투,서울특별시 마포구 대흥동 802 대흥동세양아파트 ,37.5444814,126.9450289
쌍호체육관,02-325-2047,합기도,서울특별시 마포구 망원동 482-9 망원우체국 ,37.55784999999999,126.907739
엠스타 복싱 클럽,,권투,서울특별시 마포구 성산동 263-4번지 송원빌딩 ,37.5620346,126.9158744
CTA 퍼스트 태권도,,태권도,서울특별시 마포구 염리동 14-149 ,37.5467501,126.9463276
태극합기도,02-715-9338,합기도,서울특별시 마포구 대흥동 575,37.5433988,126.9432788
격투창고 MMA,,권투,서울특별시 마포구 도화동 340번지 에어몰 빌딩 ,37.5400597,126.9487484
한미태권도아카데미,02-372-7710,,서울특별시 마포구 성산동 200-72번지 3층 ,37.5673638,126.9083872
상암DMC검도관,,검도,서울특별시 마포구 상암동 33-4,37.57609619999999,126.8958188
ALD 태권도 체능교육관,,,서울특별시 마포구 신수동 179-2번지 ,37.5475031,126.9377205
용인대 수호체육관,,유도,서울특별시 마포구 동교동 147-7 덕흥빌딩 지하1층,37.5587739,126.9258946
경희대 효태권도,374-9997,,서울특별시 마포구 상암동 1683 601호,37.5802692,126.8829624
익스트림에스,,,서울특별시 마포구 상암동 115-11번지 상암메디칼빌딩 지1층 ,37.5763333,126.8931357
한국체대 용무태권도장,02-713-1588,,서울특별시 마포구 공덕동 182-13 2층 ,37.549415,126.9517198
경희대효태권도,02-308-2533,,서울특별시 마포구 상암동 1687 상암프라자 401호 ,37.5801378,126.883508
경희대석사태권도장,02-6104-9884,,"서울특별시 마포구 망원동 416-2번지 2,3층 ",37.5567706,126.9028809
J.K 서교태권도,02-334-7007,,서울특별시 마포구 서교동 342-20번지 5층 ,37.5541546,126.9256505
명성체육관,02-305-9224,,서울특별시 마포구 성산동 174-1번지 2층 ,37.5677986,126.9050605
가람태권도,02-702-1771,,서울특별시 마포구 대흥동 549-2번지 에듀빌딩 지하1층 ,37.5434927,126.9437518
용인대 라이온즈 태권도장,02-714-1999,,서울특별시 마포구 염리동 174-14번지 ,37.5423138,126.9446432
현무태권도아카데미,,,서울특별시 마포구 망원동 475-46,37.5599907,126.9031136
수년복싱,,권투,서울특별시 마포구 염리동 8-41 이화빌딩 4층 ,37.5566124,126.9474672
그레이트 복싱짐,27150706,권투,서울특별시 마포구 구수동 14번지 지하1층 ,37.5471571,126.9329333
싸비복싱멀티짐,02-6218-1800,권투,서울특별시 마포구 서교동 378-8번지 ,37.5523318,126.9169775
뱅뱅 복싱클럽,,권투,서울특별시 마포구 성산동 292-2번지 ,37.5579724,126.9089326
나라찬 태권도장,,태권도,서울특별시 마포구 신수동 442-1 ,37.5441659,126.9365627
이동희태권도,27120838,태권도,서울특별시 마포구 대흥동 458번지 지하1층 ,37.5451944,126.9437927
히트앤핏,,권투,서울특별시 마포구 도화동 51-1 성우빌딩,37.5408431,126.9469021
코리아 블랙벨트 센타,02-373-0892,태권도,서울특별시 마포구 상암동 1739번지 2층 ,37.5848643,126.8801328
KTI 경희대 국가대표 태권도,02-313-4714,태권도,서울특별시 마포구 아현동 395-4번지 7층 ,37.5516745,126.962129
버닝 복싱짐,,권투,서울특별시 마포구 합정동 394-12 ,37.5496643,126.9090809
WS복싱클럽(상암점),,권투,서울특별시 마포구 상암동 35-8번지 ,37.5763578,126.8951736
국가대표 효 태권도,02-313-0211,,서울특별시 마포구 아현동 774번지 2층 215호 ,37.5527453,126.952864
J.J Team Boxing Gym,02-701-1779,,서울특별시 마포구 대흥동 152-1번지 4층 ,37.5481115,126.9424861
S복싱스쿨,02-711-0227,권투,서울특별시 마포구 신공덕동 5 3층,37.5478184,126.9569496
서강비룡태권도,02-335-7331,,서울특별시 마포구 상수동 160번지 래미안리베류 1단지 상가 202호,37.5458972,126.9243261
아이사랑 태권도,02-373-3730,,서울특별시 마포구 중동 391번지 계룡아파트상가 2층 ,37.5704843,126.9059376
WS복싱클럽(성산점),,권투,"서울특별시 마포구 성산동 157-5 동덕빌딩, 지하1층",37.5689509,126.905324
Boxing GYM EVEREST(에버레스트 복싱짐),02-707-1282,권투,서울특별시 마포구 대흥동 206 보성빌딩 4층,37.5470884,126.9430141
서울휘트니스,02-711-5333,,서울특별시 마포구 염리동 159-10번지 대흥빌딩 6층 602호,37.5458979,126.9458066
익스트림에스 홍대,02-326-5294,,서울특별시 마포구 서교동 395-105 지하2층 ,37.5513543,126.9190355
STS,02-334-3922,,서울특별시 마포구 합정동 427-12번지 대경빌딩 2층 ,37.5531667,126.9117211
나라찬태권스쿨,02-6205-9919,,서울특별시 마포구 아현동 282-1번지 새한빌딩 3층 ,37.5551574,126.955664
짐피닉스,02-3143-5232,,서울특별시 마포구 노고산동 54-31번지 지하1층 ,37.5546252,126.9343859
한국체대 하늘태권도장,,,서울특별시 마포구 상암동 1740 월드컵파크 프라자 ,37.5850656,126.8798188
한국체대 동교 태권도장,,태권도,서울특별시 마포구 망원동 427-20 2층 ,37.5578297,126.9040245
성산경원태권도장,,,"서울특별시 마포구 중동 64-25 9,10호",37.5701633,126.9038467
아이월드,,,서울특별시 마포구 대흥동 802번지 ,37.5444469,126.9448688
성산 코리아 태권도,02-303-0062,,서울특별시 마포구 성산동 601번지 ,37.5693435,126.9082436
국가대표 효 태권도장,,,서울특별시 마포구 염리동 520 염리삼성래미안 ,37.5489641,126.9467974
영수태권도,02-716-4585,,서울특별시 마포구 신수동 62-18번지 3층 ,37.5445356,126.9386623
레드복싱클럽,02-6223-8212,권투,서울특별시 마포구 도화동 179-6 4층,37.54094449999999,126.9492325
한국체대 성산태권도장,3347750,태권도,서울특별시 마포구 합정동 437-31,37.5507198,126.908475
태비태권도장,02-376-3321,,서울특별시 마포구 상암동 37-25번지 지층 ,37.5761608,126.8931266
무심검도관,,검도,서울특별시 마포구 도화동 205-14,37.5379449,126.9476376
경희대 석사 태영 태권도,02-336-1878,,서울특별시 마포구 창전동 439번지 태영A 상가 3층 ,37.5533692,126.9309787
고려태권도,,,서울특별시 마포구 공덕동 110-21 ,37.5487859,126.9577936
천명 태권도장,02-412-2314,,서울특별시 강남구 세곡동 122-6 2층,37.4643044,127.1066948
용무라별태권도장,02-392-9000,,서울특별시 마포구 아현동 326-28 3층 ,37.5561485,126.954812
신석체육관,02-704-5755,태권도,서울특별시 마포구 현석동 48-2 3층,37.54370120000001,126.9340658
현대체육관,337-8842,,서울특별시 마포구 망원동 424-25번지 ,37.5584072,126.9052647
ALD태권도수련관,02-3275-7779,,"서울특별시 마포구 대흥동 660번지 태영상가 501,502호",37.5447302,126.9425709
성미경희대태권도장,02-334-1617,,서울특별시 마포구 성산동 244-9번지 2층 ,37.5589856,126.9119361
최강 백호 태권도장,805-1113,태권도,서울특별시 금천구 시흥동 918-19,37.4500558,126.9083052
명지대동문 합기도 연무관,02-6104-6124,합기도,서울특별시 강동구 천호동 233-34 인성빌딩,37.54831770000001,127.1359824
무궁화체육관,02-336-7740,태권도,서울특별시 마포구 연남동 566-64 지하1층,37.5611956,126.9225366
용인대 성서 태권도,3142-1740,,서울특별시 마포구 성산동 244-6번지 ,37.5590642,126.9123797
도성검도관,02-302-6795,검도,서울특별시 마포구 성산동 146-1 (1층),37.5690878,126.9062039
마포수년복싱체육관,02-703-7908,권투,서울특별시 마포구 대흥동 12-141 4층,37.5563648,126.9438592
비룡태권도총본관,335-7333,,서울특별시 마포구 창전동 437-0번지 삼성아파트상가3층302 ,37.5511712,126.9309007
격투창고,,태권도,서울특별시 마포구 상암동 40번지 ,37.5878504,126.8761233
TH용인대유도체육관,,유도,서울특별시 은평구 응암동 93-3 지층,37.6012556,126.9275189
라운드짐,,권투,서울특별시 양천구 신정동 119-11 ,37.5223248,126.876232
기공태극권,02-6012-1580,우슈,서울특별시 강동구 천호동 456-9,37.5392758,127.1226754
용인대 챔피언 유도관,,유도,서울특별시 양천구 신정동 943-21 ,37.5233589,126.8516383
가온 태권스쿨,02-2605-7755,태권도,서울특별시 양천구 신월동 931-15번지 ,37.5215414,126.8327591
바운스복싱,02-2062-1287,권투,서울특별시 양천구 목동 907-12번지 부영그린타운1차 ,37.5360646,126.8800633
합기도 검무관,,합기도,서울특별시 양천구 신정동 1267 뉴프라자 ,37.5132372,126.8555397
비룡1태권도장,,태권도,서울특별시 양천구 목동 406-4 508호,37.5259443,126.8684411
흑룡태권도,,태권도,서울특별시 양천구 목동 526-6 ,37.5459722,126.874204
연세백호태권도,,태권도,서울특별시 양천구 신월동 987-1 ,37.5179066,126.8340997
청룡태권도,699-0302,태권도,서울특별시 양천구 신월동 961-5번지 ,37.5222577,126.8338173
등촌태권도,,태권도,서울특별시 양천구 목동 607-26번지 ,37.5495308,126.8655149
대한권투체육관,,,서울특별시 양천구 신정동 1190-3번지 ,37.5209155,126.8522451
용인대 타이곤 태권도장,,,서울특별시 양천구 신월동 130-7번지 ,37.52986110000001,126.832766
경희대석사 비룡태권도,2642-8825,,서울특별시 양천구 신정동 311번지 목동아파트 10단지B상가 215~217호 ,37.5174205,126.8585324
보라매태권도,2605-8572,태권도,서울특별시 양천구 목동 903번지 ,37.5343588,126.8729492
태비원도태권도,02-2647-0506,,서울특별시 양천구 신정동 327번지 목동(아)13단지B상가212호 ,37.51511,126.866175
대호태권도,,,서울특별시 양천구 신월동 921-2번지 2층 ,37.5230169,126.8327561
용인대 태권도장,,,서울특별시 양천구 신월동 518-5 ,37.5216182,126.8413297
경희대 동영 태권도,,,서울특별시 양천구 목동 231-15번지 ,37.5422211,126.8694147
경희대석사태권도,2061-2423,,서울특별시 양천구 목동 761-14번지 2층 ,37.5372722,126.8686053
경인태권도아카데미,2652-7834,,서울특별시 양천구 목동 908-34번지 부영그린타운3  1동 B109호 ,37.5367392,126.8821871
연세대 민족 태권도,,,서울특별시 양천구 신정동 337번지 목동2차우성아파트 B동 301호,37.5072265,126.8652344
비트복싱클럽,2061-5100,,서울특별시 양천구 목동 808-15번지 지층 ,37.5287565,126.8644082
월정체육관,,,서울특별시 양천구 신월동 114-4,37.5335039,126.8359596
경희대 튼튼태권도,,,서울특별시 양천구 목동 912번지 A상가 206호 ,37.5341154,126.882084
바른검도관,02-2699-4774,,서울특별시 양천구 신정동 890-18 ,37.5274551,126.8632872
가온 용인대 석사 태권도,,,서울특별시 양천구 신정동 955-8번지 4층 ,37.5242013,126.8591258
명품태권도,2699-7730,,서울특별시 양천구 신월동 105-3번지 2층 ,37.5345637,126.8353195
현무태권도아카데미,2644-9925,,"서울특별시 양천구 목동 935번지 진도아파트상가 301,302호",37.5244452,126.8685831
용인대 국가대표 정무 태권도,2697-0601,태권도,서울특별시 양천구 신정동 1277번지 신트리아파트4단지 A상가동 304~306호,37.5112612,126.850766
경희대태권도교육관,02-2606-4010,,서울특별시 양천구 신월동 18-3번지 ,37.5415977,126.8308917
경희대석사태권도장,02-2646-2531,,서울특별시 양천구 신정동 326번지 목동(아)12단지 B동 302호,37.5130364,126.8611326
석사 경희대 승리 태권도장,02-2642-2182,,서울특별시 양천구 목동 902 2단지A 1층102호 ,37.5378337,126.8752546
한양대박사비룡태권도,2653-5999,,서울특별시 양천구 목동 911번지 관리동상가 201호,37.5346421,126.8848163
아라한태권도,02-2644-6698,,서울특별시 양천구 목동 748-7번지 2층호,37.5392071,126.8688403
태낭태사 태권도,,,"서울특별시 양천구 신정동 885-17 양정빌딩, 4층 ",37.5270956,126.8593965
해동검도 우슈 목동 총본관,2647-4717,,서울특별시 양천구 목동 770-4번지 지층 ,37.5354695,126.8684991
현대태권도,,,서울특별시 양천구 신월동 114-4 ,37.5335039,126.8359596
신은태우태권도장Ⅱ,,,서울특별시 양천구 신정동 1320 서남프라자1 701호,37.5127504,126.8322558
T & B.S 비룡태권도,2602-6545,,서울특별시 양천구 신월동 427-2번지 3층 ,37.5253614,126.8409399
목동검도관,02-2654-3379,검도,서울특별시 양천구 신정동 86-9 ,37.52257609999999,126.8738778
스타 태권도,02-2696-8884,,서울특별시 양천구 신월동 1063 신정뉴타운롯데캐슬 ,37.5190854,126.847706
한미태권도장,2062-1188,,서울특별시 양천구 신정동 1279 목동현대아파트 ,37.5202887,126.8772584
코리안 탑 팀,226475104,권투,서울특별시 양천구 신정동 117-35번지 3층 ,37.5218683,126.8744151
용인대 유도 체육관,,,서울특별시 양천구 신정동 118-7 지하1층,37.5222056,126.8757901
Dr.K 종합체육관,02-2698-2848,권투,서울특별시 양천구 신월동 951-1번지 ,37.5219812,126.833568
Mr.킥복싱,02-2603-8986,권투,서울특별시 양천구 신정동 1267번지 ,37.5132372,126.8555397
경희대석사태권도,,,서울특별시 양천구 목동 405-350번지 ,37.5229962,126.8729203
이룸태권도,,,서울특별시 양천구 신월동 443-5번지 4층 402호,37.522229,126.8422236
양천검도관,,,서울특별시 양천구 신월동 509-4번지 지층 ,37.5226104,126.8453803
도솔검도관,2691-6008,,서울특별시 양천구 신월동 23-21번지 ,37.5398419,126.8325108
명복싱,,권투,서울특별시 양천구 신정동 282-7 지층 ,37.5166098,126.8716515
한국체대 승리태권도,,태권도,서울특별시 양천구 신월동 1058번지 ,37.5315862,126.8286086
용인대한울태권도,02-2647-7824,태권도,서울특별시 양천구 목동 610-18번지 ,37.548396,126.866966
한국스포츠짐,,태권도,서울특별시 양천구 신정동 989-10번지 지층 ,37.5251118,126.8615321
한국체대 인성금강 태권도,02--2655-2653,태권도,서울특별시 양천구 목동 923번지 세신비젼프라자 ,37.5280098,126.8705367
탑 태권스쿨,,,서울특별시 양천구 신월동 558-7번지 삼성아파트 ,37.5158719,126.8407066
